idmeter,clus_num
22824629,8
22824630,1
22824631,1
22824632,7
22824633,4
22824635,1
22824636,1
22824637,10
22824638,1
22824639,3
22824640,3
22824642,1
22824643,11
22824646,1
22824647,4
22824648,12
22824649,1
22824650,6
22824653,7
22824654,1
22824657,3
22824658,1
22824659,1
22824661,10
22824662,1
22824663,7
22824664,5
22824665,12
22824666,4
22824668,10
22824669,8
22824670,11
22824671,1
22824672,3
22824676,1
22824686,10
22824688,9
22824689,3
22824690,11
22824692,4
22824693,11
22824694,3
22824697,4
22824698,3
22824699,1
22824700,1
22824701,1
22824702,12
22824704,3
22824705,7
22824706,5
22824707,1
22824708,3
22824709,7
22824710,7
22824711,9
22824712,10
22824713,3
22824715,4
22824716,1
22824717,10
22824720,4
22824722,1
22824723,4
22824724,1
22824725,4
22824726,1
22824727,7
22824728,5
22824729,1
22824730,1
22824731,7
22824732,1
22824733,3
22824734,6
22824735,4
22824737,7
22824738,1
22824739,6
22824740,1
22824741,1
22824742,1
22824744,1
22824746,11
22824755,3
22824756,6
22824758,11
22824759,4
22824760,3
22824761,10
22824762,4
22824763,4
22824764,7
22824765,11
22824766,10
22824767,7
22824768,7
22824769,1
22824770,1
22824771,4
22824772,7
22824774,11
22824776,1
22824778,11
22824780,3
22824782,11
22824783,6
22824784,8
22824786,1
22824787,12
22824788,11
22824789,9
22824791,1
22824792,11
22824793,7
22824794,7
22824795,1
22824796,3
22824797,4
22824805,1
22824806,6
22824807,4
22824808,1
22824810,1
22824812,3
22824813,3
22824814,7
22824815,11
22824816,3
22824817,7
22824818,3
22824822,1
22824823,1
22824824,7
22824826,3
22824827,1
22824828,1
22824829,3
22824830,5
22824832,7
22824834,1
22824835,10
22824836,7
22824838,1
22824839,7
22824840,1
22824841,11
22824842,12
22824843,11
22824846,1
22824847,6
22824848,6
22824849,4
22824850,9
22824853,9
22824854,8
22824863,1
22824864,12
22824868,1
22824870,3
22824871,11
22824873,10
22824874,7
22824880,1
22824882,1
22824883,7
22824884,7
22824885,1
22824886,4
22824887,1
22824890,3
22824891,1
22824895,1
22824896,3
22824898,7
22824899,3
22824900,1
22824901,8
22824902,8
22824903,4
22824904,5
22824905,1
22824906,4
22824908,1
22824909,7
22824910,7
22824911,1
22824912,7
22824913,5
22824915,7
22824917,4
22824919,7
22824921,7
22824922,3
22824923,1
22824926,4
22824927,1
22824930,3
22824933,7
22824934,3
22824935,7
22824938,2
22824940,3
22824941,3
22824942,7
22824943,4
22824944,10
22824945,1
22824946,1
22824947,11
22824949,7
22824950,8
22824953,1
22824956,1
22824958,11
22824959,1
22824960,2
22824961,3
22824963,1
22824964,7
22824966,7
22824967,6
22824968,1
22824969,7
22824972,4
22824973,3
22824974,3
22824975,5
22824976,6
22824978,1
22824979,11
22824981,1
22824982,7
22824983,3
22824984,5
22824985,1
22824986,6
22824990,4
22824991,6
22824992,3
22824995,11
22824996,1
22824997,1
22824999,7
22825000,1
22825003,10
22825005,12
22825006,11
22825009,3
22825011,10
22825016,3
22825018,6
22825019,1
22825020,7
22825022,7
22825023,3
22825024,5
22825025,3
22825026,8
22825027,7
22825028,1
22825029,7
22825030,4
22825031,4
22825032,7
22825034,11
22825035,7
22825037,10
22825038,1
22825039,1
22825040,1
22825044,4
22825045,3
22825046,4
22825048,1
22825050,3
22825051,8
22825052,3
22825053,3
22825054,6
22825055,3
22825056,7
22825057,3
22825058,5
22825059,3
22825060,1
22825061,6
22825062,7
22825063,4
22825064,8
22825065,7
22825066,1
22825068,1
22825069,10
22825071,1
22825075,11
22825078,2
22825079,3
22825081,7
22825082,2
22825083,3
22825084,7
22825085,7
22825086,11
22825087,8
22825088,3
22825089,7
22825092,6
22825093,7
22825094,10
22825095,11
22825096,10
22825097,11
22825098,3
22825099,7
22825100,10
22825102,10
22825103,1
22825106,4
22825107,8
22825108,11
22825110,12
22825111,9
22825112,6
22825113,7
22825114,3
22825115,7
22825116,5
22825118,11
22825119,1
22825120,1
22825122,1
22825123,8
22825125,6
22825126,7
22825130,1
22825131,1
22825133,4
22825134,7
22825135,6
22825136,5
22825137,11
22825138,3
22825139,4
22825140,1
22825141,11
22825142,1
22825143,11
22825144,11
22825145,2
22825146,8
22825147,7
22825148,8
22825149,6
22825150,5
22825151,7
22825153,10
22825154,4
22825155,3
22825156,11
22825160,4
22825161,11
22825162,6
22825165,7
22825166,7
22825167,7
22825168,7
22825170,1
22825171,6
22825173,9
22825175,10
22825176,1
22825179,10
22825181,3
22825183,3
22825184,11
22825185,7
22825186,8
22825188,10
22825191,7
22825192,5
22825193,1
22825196,5
22825199,11
22825200,1
22825201,6
22825202,11
22825203,1
22825206,1
22825209,1
22825210,1
22825211,4
22825212,3
22825213,6
22825214,10
22825215,5
22825216,11
22825217,3
22825221,4
22825222,7
22825225,11
22825227,9
22825228,6
22825229,7
22825230,1
22825231,9
22825232,3
22825233,5
22825236,3
22825238,5
22825239,11
22825240,1
22825242,7
22825246,8
22825248,10
22825249,10
22825250,1
22825251,7
22825252,11
22825253,1
22825255,3
22825256,10
22825258,10
22825259,7
22825264,7
22825265,3
22825267,1
22825270,10
22825271,8
22825272,10
22825275,10
22825281,5
22825282,7
22825283,11
22825285,7
22825286,7
22825287,7
22825288,7
22825289,7
22825290,10
22825291,7
22825292,1
22825296,10
22825301,7
22825305,11
22825306,7
22825307,7
22825308,1
22825309,10
22825311,1
22825312,5
22825314,7
22825317,4
22825318,10
22825319,7
22825327,3
22825329,2
22825330,3
22825335,10
22825337,7
22825339,1
22825340,7
22825341,4
22825342,3
22825343,11
22825349,1
22825350,4
22825351,4
22825353,7
22825354,11
22825355,9
22825357,11
22825359,4
22825371,11
22825373,2
22825377,9
22825381,7
22825383,7
22825384,7
22825385,1
22825386,2
22825387,1
22825388,11
22825390,4
22825393,2
22825394,6
22825395,8
22825396,2
22825398,1
22825403,1
22825410,10
22825411,7
22825416,4
22825418,11
22825419,4
22825420,11
22825422,8
22825423,8
22825424,11
22825425,8
22825426,4
22825428,11
22825429,11
22825430,7
22825431,9
22825433,11
22825434,8
22825435,1
22825436,6
22825444,7
22825445,7
22825448,3
22825450,11
22825452,12
22825453,7
22825455,1
22825458,1
22825460,7
22825462,10
22825463,1
22825464,1
22825468,4
22825469,11
22825470,11
22825471,12
22825472,10
22825474,10
22825475,1
22825476,3
22825477,9
22825484,4
22825485,4
22825487,4
22825488,1
22825489,2
22825490,8
22825493,11
22825495,11
22825496,11
22825499,7
22825500,11
22825501,1
22825502,10
22825503,2
22825504,10
22825505,11
22825506,2
22825507,11
22825510,2
22825514,8
22825515,3
22825516,8
22825518,3
22825519,7
22825520,7
22825522,7
22825524,8
22825525,8
22825527,1
22825531,9
22825533,7
22825534,7
22825535,2
22825536,9
22825539,10
22825546,10
22825547,1
22825550,3
22825551,7
22825552,1
22825553,9
22825554,12
22825556,4
22825560,1
22825561,1
22825562,8
22825563,10
22825564,1
22825566,11
22825568,7
22825569,7
22825571,11
22825572,11
22825574,12
22825575,11
22825576,11
22825577,10
22825578,1
22825579,1
22825582,1
22825584,1
22825585,11
22825586,10
22825587,7
22825588,1
22825591,3
22825592,12
22825593,10
22825595,11
22825596,9
22825597,1
22825598,4
22825601,7
22825604,11
22825605,7
22825606,10
22825607,8
22825608,11
22825609,1
22825610,5
22825611,3
22825612,1
22825614,8
22825615,8
22825617,1
22825618,1
22825620,10
22825621,7
22825622,11
22825623,3
22825624,1
22825625,1
22825626,2
22825627,9
22825628,6
22825630,7
22825631,8
22825633,7
22825634,10
22825635,12
22825636,7
22825638,1
22825640,10
22825641,3
22825644,2
22825646,8
22825647,8
22825648,2
22825653,4
22825655,7
22825657,4
22825658,10
22825659,3
22825660,1
22825662,7
22825663,8
22825667,1
22825672,5
22825673,11
22825674,11
22825678,7
22825680,4
22825681,7
22825682,3
22825683,7
22825684,10
22825687,11
22825690,8
22825692,2
22825693,10
22825694,2
22825695,4
22825701,3
22825702,1
22825703,10
22825704,10
22825705,12
22825707,7
22825708,7
22825709,5
22825710,8
22825712,4
22825713,1
22825715,10
22825716,11
22825717,6
22825719,7
22825721,11
22825722,7
22825723,1
22825724,2
22825725,8
22825726,7
22825729,1
22825730,11
22825731,11
22825732,4
22825733,3
22825734,10
22825735,2
22825738,4
22825739,11
22825740,6
22825741,7
22825742,7
22825744,8
22825745,9
22825748,9
22825749,7
22825751,6
22825753,7
22825754,1
22825755,8
22825758,3
22825759,1
22825761,1
22825763,12
22825764,4
22825765,1
22825767,6
22825768,1
22825769,7
22825770,9
22825771,8
22825773,9
22825775,3
22825776,1
22825777,3
22825778,4
22825781,10
22825782,10
22825783,1
22825786,11
22825789,7
22825790,10
22825792,6
22825794,7
22825795,7
22825796,8
22825797,11
22825798,8
22825806,5
22825807,3
22825808,5
22825809,11
22825810,9
22825811,8
22825812,1
22825813,9
22825814,8
22825815,11
22825817,7
22825819,10
22825820,7
22825824,5
22825825,7
22825826,7
22825829,8
22825830,4
22825834,4
22825835,11
22825836,6
22825837,10
22825839,4
22825842,7
22825843,10
22825844,2
22825845,1
22825846,7
22825848,6
22825849,10
22825850,11
22825852,8
22825853,7
22825854,4
22825855,5
22825858,9
22825859,10
22825860,12
22825861,1
22825862,7
22825864,4
22825866,11
22825867,10
22825868,8
22825869,4
22825870,1
22825871,7
22825873,1
22825874,1
22825875,3
22825876,11
22825879,3
22825880,8
22825882,6
22825884,6
22825885,7
22825886,1
22825887,4
22825888,7
22825890,10
22825892,10
22825893,11
22825894,11
22825895,10
22825896,3
22825897,7
22825898,8
22825900,3
22825901,3
22825902,8
22825903,11
22825908,8
22825909,3
22825910,1
22825911,11
22825915,1
22825918,1
22825919,11
22825921,12
22825923,1
22825924,7
22825926,11
22825927,6
22825928,8
22825929,11
22825930,7
22825931,6
22825932,11
22825935,8
22825936,2
22825937,1
22825940,10
22825941,5
22825942,9
22825943,11
22825944,11
22825947,11
22825948,11
22825950,2
22825951,4
22825952,4
22825953,4
22825954,11
22825955,3
22825957,1
22825958,7
22825960,1
22825962,7
22825964,6
22825965,6
22825966,1
22825968,7
22825969,11
22825970,9
22825972,1
22825973,7
22825974,5
22825981,2
22825982,11
22825983,11
22825985,7
22825987,2
22825990,1
22825993,8
22825995,9
22825997,11
22825999,1
22826001,9
22826002,10
22826003,6
22826007,6
22826008,11
22826009,4
22826011,1
22826013,4
22826015,10
22826021,4
22826023,10
22826025,10
22826026,8
22826027,1
22826032,3
22826033,3
22826034,3
22826038,8
22826039,8
22826041,1
22826042,8
22826043,8
22826044,8
22826046,3
22826051,7
22826052,10
22826053,1
22826054,3
22826055,1
22826056,3
22826057,7
22826058,5
22826059,10
22826060,7
22826064,7
22826065,4
22826082,1
22826085,5
22826086,11
22826087,5
22826090,3
22826094,4
22826096,3
22826099,7
22826103,6
22826111,3
22826114,8
22826116,11
22826118,3
22826121,7
22826122,8
22826123,8
22826124,8
22826127,1
22826129,3
22826134,7
22826139,10
22826140,4
22826141,10
22826142,8
22826143,3
22826144,6
22826146,1
22826147,4
22826150,11
22826155,11
22826156,7
22826159,8
22826160,3
22826162,7
22826165,1
22826166,10
22826169,8
22826170,9
22826171,11
22826172,5
22826175,12
22826177,4
22826180,4
22826187,4
22826188,9
22826189,2
22826190,1
22826192,7
22826194,4
22826196,11
22826201,11
22826205,1
22826206,7
22826209,8
22826210,1
22826211,4
22826214,1
22826216,11
22826221,10
22826222,1
22826223,1
22826225,1
22826226,4
22826230,4
22826231,5
22826232,3
22826234,3
22826235,3
22826236,4
22826237,3
22826238,1
22826239,6
22826241,3
22826242,1
22826243,1
22826244,1
22826245,10
22826246,6
22826249,2
22826250,1
22826252,7
22826253,9
22826259,1
22826261,1
22826263,9
22826264,10
22826268,8
22826270,3
22826271,1
22826272,3
22826274,9
22826275,6
22826276,1
22826279,5
22826281,1
22826282,8
22826283,7
22826284,1
22826285,11
22826286,12
22826287,8
22826288,9
22826290,11
22826291,9
22826292,4
22826296,1
22826298,8
22826299,6
22826300,7
22826301,3
22826302,10
22826303,10
22826304,4
22826306,1
22826307,7
22826309,1
22826310,12
22826311,3
22826314,7
22826315,2
22826316,12
22826317,1
22826318,8
22826319,1
22826320,11
22826321,1
22826323,1
22826325,4
22826326,8
22826327,1
22826333,8
22826334,6
22826339,3
22826341,1
22826343,11
22826345,4
22826346,11
22826347,10
22826348,1
22826349,12
22826351,10
22826352,9
22826353,10
22826354,10
22826355,4
22826359,1
22826360,1
22826363,8
22826365,7
22826366,3
22826368,7
22826369,1
22826370,1
22826372,7
22826374,1
22826377,7
22826378,8
22826382,1
22826383,1
22826384,12
22826385,2
22826387,4
22826391,8
22826395,1
22826397,11
22826398,4
22826401,1
22826402,6
22826403,10
22826404,1
22826405,6
22826406,3
22826407,7
22826408,7
22826409,4
22826410,3
22826412,8
22826414,1
22826415,9
22826416,3
22826417,7
22826418,5
22826419,3
22826421,7
22826422,6
22826423,4
22826424,9
22826425,7
22826426,10
22826428,9
22826429,11
22826433,10
22826436,5
22826437,1
22826438,7
22826439,1
22826440,3
22826441,3
22826442,3
22826443,1
22826444,7
22826445,7
22826446,4
22826448,10
22826452,7
22826453,1
22826454,1
22826455,10
22826457,10
22826458,8
22826460,8
22826461,4
22826462,3
22826463,3
22826464,1
22826465,6
22826467,10
22826469,11
22826474,11
22826475,1
22826481,1
22826483,12
22826485,9
22826486,2
22826487,4
22826488,10
22826489,1
22826490,11
22826491,10
22826492,3
22826493,10
22826494,6
22826495,6
22826496,1
22826497,10
22826498,10
22826500,2
22826501,1
22826502,6
22826505,4
22826510,7
22826511,1
22826512,2
22826514,3
22826516,5
22826517,7
22826518,11
22826519,10
22826520,9
22826521,4
22826522,5
22826523,7
22826525,7
22826526,5
22826529,9
22826530,11
22826531,11
22826533,3
22826536,3
22826539,2
22826540,12
22826541,4
22826544,9
22826546,7
22826547,1
22826552,1
22826553,11
22826554,3
22826555,7
22826559,3
22826560,5
22826562,4
22826563,1
22826565,11
22826566,1
22826567,1
22826568,3
22826570,4
22826571,4
22826572,11
22826573,1
22826575,7
22826576,10
22826577,11
22826578,10
22826579,2
22826580,7
22826584,8
22826585,11
22826586,1
22826588,1
22826589,12
22826592,1
22826593,4
22826594,9
22826595,8
22826596,1
22826597,7
22826598,1
22826599,1
22826600,4
22826601,3
22826602,8
22826603,3
22826604,4
22826605,7
22826606,1
22826607,1
22826608,5
22826609,10
22826610,4
22826611,7
22826612,3
22826613,1
22826614,1
22826615,3
22826616,4
22826617,4
22826618,1
22826619,1
22826620,4
22826621,7
22826622,6
22826623,4
22826624,9
22826627,10
22826628,7
22826629,4
22826630,8
22826632,1
22826634,6
22826635,4
22826636,1
22826637,1
22826638,1
22826639,5
22826640,8
22826642,1
22826643,8
22826644,8
22826645,11
22826647,10
22826649,6
22826651,1
22826653,10
22826655,3
22826656,1
22826657,10
22826658,6
22826659,3
22826661,7
22826662,8
22826663,4
22826665,4
22826666,1
22826668,3
22826669,1
22826670,5
22826671,1
22826672,3
22826674,4
22826675,7
22826676,5
22826678,1
22826679,1
22826680,4
22826681,1
22826682,11
22826683,10
22826684,10
22826686,4
22826687,10
22826689,5
22826691,10
22826692,1
22826693,5
22826694,5
22826695,11
22826697,10
22826698,4
22826699,7
22826700,1
22826701,1
22826702,3
22826703,8
22826704,9
22826705,1
22826707,6
22826708,1
22826709,9
22826710,3
22826711,1
22826712,11
22826713,1
22826714,7
22826715,4
22826716,1
22826717,5
22826718,4
22826719,4
22826720,7
22826721,7
22826722,7
22826723,11
22826724,8
22826725,8
22826726,1
22826727,8
22826728,1
22826729,10
22826730,10
22826733,1
22826734,1
22826735,11
22826736,3
22826737,8
22826738,8
22826740,4
22826742,7
22826743,7
22826744,10
22826745,1
22826746,10
22826747,3
22826748,4
22826749,10
22826750,10
22826751,5
22826752,4
22826753,8
22826754,3
22826755,3
22826757,10
22826758,1
22826759,11
22826760,4
22826761,10
22826762,4
22826763,4
22826764,4
22826766,5
22826767,5
22826768,4
22826769,4
22826772,4
22826773,7
22826774,1
22826775,4
22826776,1
22826777,1
22826780,1
22826782,11
22826783,1
22826784,1
22826785,5
22826786,4
22826787,4
22826788,11
22826789,7
22826791,4
22826792,11
22826793,12
22826794,11
22826795,9
22826796,4
22826797,7
22826798,1
22826799,4
22826803,10
22826804,4
22826805,10
22826806,4
22826807,11
22826808,11
22826810,11
22826811,11
22826815,11
22826816,4
22826818,10
22826819,1
22826821,4
22826822,1
22826824,1
22826827,12
22826829,1
22826830,1
22826831,4
22826832,7
22826833,4
22826834,1
22826835,11
22826836,7
22826837,4
22826838,1
22826839,1
22826840,4
22826841,7
22826843,1
22826844,4
22826845,1
22826846,12
22826848,3
22826849,7
22826850,1
22826851,10
22826861,8
22826862,1
22826865,1
22826866,10
22826867,1
22826868,8
22826869,4
22826871,11
22826874,1
22826875,3
22826876,10
22826877,11
22826878,4
22826880,10
22826883,11
22826886,1
22826888,4
22826890,3
22826895,10
22826896,1
22826897,1
22826898,1
22826900,4
22826901,10
22826902,7
22826903,6
22826904,7
22826905,5
22826906,8
22826907,2
22826908,2
22826909,8
22826910,7
22826911,3
22826912,7
22826914,4
22826915,1
22826916,5
22826917,5
22826918,4
22826919,1
22826920,3
22826921,4
22826922,11
22826923,3
22826925,4
22826926,1
22826927,4
22826928,3
22826929,4
22826931,7
22826932,11
22826933,4
22826934,4
22826935,7
22826936,3
22826937,4
22826939,3
22826940,4
22826941,7
22826943,11
22826945,1
22826946,11
22826947,7
22826948,1
22826949,4
22826950,4
22826951,8
22826952,4
22826953,4
22826954,3
22826955,4
22826956,1
22826957,1
22826959,4
22826960,4
22826961,4
22826962,4
22826963,1
22826964,3
22826965,12
22826966,4
22826969,4
22826970,1
22826971,4
22826972,7
22826973,11
22826974,9
22826975,5
22826976,3
22826978,11
22826980,7
22826981,1
22826984,4
22826991,7
22826993,4
22826996,4
22827002,4
22827003,6
22827005,11
22827006,6
22827007,9
22827008,3
22827010,6
22827012,4
22827013,5
22827014,4
22827015,11
22827017,6
22827018,7
22827019,4
22827020,1
22827022,4
22827023,7
22827026,1
22827028,1
22827030,11
22827031,4
22827033,7
22827034,10
22827035,11
22827037,3
22827038,7
22827039,4
22827040,9
22827042,4
22827057,11
22827059,7
22827064,1
22827065,12
22827066,7
22827067,7
22827068,7
22827069,7
22827070,10
22827071,3
22827072,8
22827073,4
22827074,1
22827080,4
22827083,8
22827086,4
22827091,8
22827093,1
22827094,4
22827095,1
22827096,9
22827097,12
22827098,11
22827100,11
22827103,11
22827104,11
22827105,11
22827106,7
22827109,1
22827110,11
22827111,11
22827112,10
22827113,4
22827114,11
22827117,1
22827118,1
22827119,9
22827120,1
22827121,1
22827123,11
22827124,1
22827125,9
22827127,1
22827128,7
22827129,11
22827130,1
22827131,1
22827132,1
22827133,7
22827135,4
22827137,4
22827138,10
22827139,1
22827142,8
22827144,1
22827145,1
22827146,1
22827147,11
22827148,3
22827149,4
22827150,7
22827151,12
22827152,7
22827153,8
22827154,1
22827155,7
22827156,7
22827157,1
22827158,11
22827159,4
22827160,1
22827161,8
22827162,4
22827163,1
22827164,11
22827166,6
22827167,3
22827168,3
22827169,1
22827173,1
22827174,11
22827175,1
22827176,1
22827177,7
22827178,10
22827179,1
22827180,4
22827181,7
22827183,7
22827184,4
22827185,7
22827186,6
22827187,3
22827188,4
22827189,5
22827192,3
22827193,7
22827195,3
22827196,7
22827197,7
22827199,1
22827200,11
22827201,2
22827202,8
22827203,1
22827204,1
22827207,1
22827208,7
22827209,1
22827212,1
22827213,10
22827214,7
22827215,8
22827216,1
22827217,3
22827218,4
22827219,1
22827220,4
22827222,4
22827223,4
22827225,10
22827226,3
22827227,4
22827228,1
22827229,7
22827230,4
22827231,4
22827234,8
22827235,3
22827236,9
22827237,6
22827238,7
22827239,6
22827240,11
22827242,11
22827243,11
22827244,1
22827245,9
22827246,11
22827247,11
22827248,11
22827249,3
22827250,1
22827251,3
22827252,12
22827253,7
22827254,1
22827256,11
22827257,11
22827258,11
22827259,7
22827260,7
22827261,10
22827262,5
22827264,4
22827265,5
22827271,1
22827272,11
22827274,7
22827275,1
22827276,1
22827277,11
22827278,7
22827279,1
22827280,4
22827282,1
22827284,7
22827285,7
22827286,1
22827287,7
22827288,8
22827291,4
22827295,5
22827296,4
22827298,1
22827299,3
22827302,5
22827307,4
22827308,8
22827310,4
22827312,7
22827315,10
22827316,7
22827317,1
22827319,7
22827320,1
22827322,3
22827324,10
22827325,1
22827326,7
22827327,10
22827329,3
22827330,10
22827332,1
22827333,1
22827335,8
22827336,4
22827337,4
22827338,4
22827339,6
22827340,10
22827341,1
22827343,4
22827345,4
22827347,10
22827348,1
22827349,8
22827350,7
22827354,7
22827355,1
22827356,4
22827357,7
22827358,8
22827359,4
22827360,11
22827361,4
22827363,6
22827364,11
22827365,8
22827366,11
22827367,7
22827369,8
22827370,4
22827371,8
22827372,6
22827375,11
22827378,1
22827379,7
22827381,11
22827385,7
22827389,6
22827393,7
22827395,4
22827396,1
22827399,10
22827401,2
22827403,6
22827409,10
22827413,10
22827423,3
22827424,1
22827427,3
22827428,7
22827429,8
22827430,6
22827435,4
22827436,4
22827440,3
22827447,11
22827448,3
22827449,1
22827450,10
22827453,2
22827456,1
22827457,8
22827458,8
22827459,11
22827460,11
22827461,1
22827463,7
22827464,7
22827466,1
22827467,7
22827469,1
22827470,3
22827471,4
22827472,1
22827473,11
22827474,5
22827477,7
22827488,1
22827492,3
22827493,1
22827495,1
22827497,3
22827498,7
22827500,4
22827501,10
22827502,7
22827503,11
22827504,7
22827506,8
22827507,1
22827508,11
22827509,2
22827513,11
22827514,4
22827516,8
22827517,11
22827518,3
22827519,8
22827520,7
22827521,4
22827522,7
22827524,10
22827525,2
22827527,1
22827532,12
22827534,4
22827537,3
22827538,1
22827539,2
22827545,4
22827546,1
22827551,3
22827552,11
22827554,3
22827556,1
22827557,10
22827558,7
22827560,3
22827565,1
22827568,7
22827569,5
22827572,8
22827573,10
22827575,7
22827577,11
22827578,8
22827579,10
22827580,3
22827581,11
22827585,7
22827588,4
22827591,10
22827593,4
22827594,5
22827597,1
22827598,1
22827600,7
22827601,7
22827602,11
22827605,10
22827606,7
22827610,1
22827613,3
22827614,1
22827615,1
22827616,7
22827618,4
22827619,4
22827620,7
22827621,10
22827622,10
22827623,3
22827624,10
22827625,1
22827626,1
22827629,4
22827630,3
22827631,7
22827632,7
22827633,10
22827634,3
22827636,1
22827639,8
22827643,4
22827644,8
22827654,4
22827655,10
22827656,7
22827657,7
22827658,4
22827659,1
22827660,10
22827661,1
22827662,9
22827663,10
22827664,4
22827665,4
22827666,12
22827667,7
22827668,3
22827669,8
22827670,5
22827671,1
22827672,3
22827673,4
22827674,1
22827675,4
22827676,1
22827677,11
22827678,1
22827679,5
22827681,10
22827682,7
22827683,11
22827684,10
22827685,4
22827686,1
22827687,7
22827688,10
22827694,3
22827695,10
22827699,7
22827700,1
22827703,3
22827704,6
22827705,8
22827706,10
22827708,10
22827709,10
22827713,11
22827717,11
22827718,10
22827722,1
22827724,4
22827725,7
22827726,4
22827730,4
22827733,1
22827734,1
22827737,4
22827738,7
22827739,1
22827741,7
22827742,4
22827745,11
22827750,4
22827751,11
22827753,7
22827754,7
22827755,1
22827762,7
22827763,1
22827767,7
22827770,1
22827771,9
22827773,11
22827774,4
22827775,7
22827777,4
22827778,4
22827779,4
22827780,1
22827781,5
22827782,7
22827783,1
22827784,4
22827785,4
22827786,1
22827787,11
22827788,4
22827789,4
22827790,5
22827792,1
22827793,7
22827794,7
22827795,4
22827799,5
22827801,8
22827802,10
22827803,4
22827804,6
22827805,7
22827808,7
22827809,4
22827810,3
22827815,3
22827816,12
22827817,4
22827818,1
22827819,11
22827821,11
22827822,6
22827823,11
22827825,8
22827826,1
22827827,1
22827828,4
22827831,7
22827832,6
22827833,7
22827834,1
22827838,12
22827843,4
22827849,10
22827850,1
22827851,4
22827852,1
22827853,11
22827854,4
22827855,4
22827856,10
22827857,3
22827858,4
22827859,11
22827861,4
22827862,4
22827863,3
22827864,7
22827865,11
22827867,11
22827868,3
22827870,1
22827871,4
22827872,10
22827875,1
22827877,1
22827879,6
22827881,4
22827884,8
22827886,11
22827889,2
22827890,3
22827891,10
22827896,1
22827897,11
22827899,4
22827900,11
22827901,8
22827903,11
22827904,4
22827905,11
22827906,4
22827907,4
22827909,7
22827912,4
22827915,1
22827919,6
22827920,8
22827921,1
22827936,7
22827938,10
22827940,4
22827947,3
22827949,7
22827952,1
22827955,6
22827957,2
22827958,1
22827961,1
22827962,3
22827963,1
22827964,4
22827965,11
22827966,10
22827967,1
22827968,4
22827969,3
22827971,10
22827972,3
22827973,11
22827974,11
22827976,8
22827977,8
22827978,1
22827979,11
22827987,8
22827989,8
22827991,8
22827992,4
22827993,7
22827994,1
22827996,4
22827998,1
22827999,4
22828000,11
22828001,1
22828002,1
22828003,4
22828004,3
22828005,12
22828006,4
22828010,1
22828011,7
22828014,10
22828018,1
22828020,1
22828021,1
22828023,10
22828025,11
22828028,1
22828030,1
22828031,8
22828032,7
22828034,1
22828035,10
22828036,10
22828038,1
22828039,11
22828041,11
22828042,1
22828043,4
22828044,7
22828045,9
22828046,2
22828047,1
22828048,3
22828050,4
22828051,8
22828052,4
22828054,3
22828055,1
22828056,1
22828057,11
22828058,7
22828060,7
22828068,4
22828069,1
22828070,4
22828072,4
22828073,4
22828074,11
22828077,4
22828079,1
22828081,12
22828082,1
22828083,4
22828085,1
22828087,4
22828089,4
22828090,1
22828091,3
22828092,7
22828093,11
22828095,1
22828096,11
22828099,1
22828101,12
22828102,1
22828103,4
22828105,4
22828106,4
22828107,1
22828109,12
22828110,5
22828111,7
22828112,7
22828114,3
22828115,4
22828116,11
22828117,11
22828118,12
22828119,1
22828124,7
22828126,10
22828127,1
22828128,3
22828130,3
22828131,8
22828132,10
22828141,4
22828143,1
22828144,11
22828145,1
22828148,9
22828149,7
22828150,5
22828151,1
22828152,11
22828153,11
22828154,4
22828155,1
22828156,1
22828157,1
22828158,7
22828159,4
22828160,10
22828162,10
22828164,4
22828165,1
22828166,6
22828168,6
22828171,1
22828174,1
22828175,1
22828177,11
22828178,10
22828179,1
22828180,4
22828181,4
22828183,11
22828184,8
22828185,1
22828186,10
22828187,12
22828188,11
22828189,3
22828191,1
22828192,12
22828197,10
22828199,10
22828200,1
22828201,8
22828205,8
22828206,10
22828207,10
22828208,1
22828209,2
22828211,11
22828214,2
22828215,2
22828216,8
22828217,2
22828218,9
22828219,11
22828220,4
22828221,1
22828222,11
22828223,3
22828224,1
22828225,7
22828226,11
22828227,1
22828228,4
22828229,4
22828231,1
22828232,4
22828233,1
22828234,4
22828242,1
22828243,1
22828244,1
22828246,1
22828247,4
22828249,5
22828251,4
22828252,4
22828255,1
22828256,1
22828257,11
22828259,10
22828260,4
22828262,12
22828263,11
22828264,5
22828265,3
22828266,1
22828267,3
22828268,11
22828269,1
22828270,1
22828272,11
22828274,3
22828275,8
22828276,3
22828278,10
22828279,5
22828280,3
22828281,7
22828282,3
22828286,10
22828288,7
22828289,3
22828291,4
22828293,4
22828294,10
22828298,7
22828301,10
22828304,1
22828305,5
22828306,4
22828310,11
22828311,11
22828312,1
22828313,3
22828315,8
22828317,7
22828318,8
22828319,1
22828320,1
22828321,1
22828322,10
22828323,1
22828324,10
22828325,4
22828326,2
22828327,4
22828328,7
22828329,12
22828330,1
22828332,4
22828335,10
22828337,1
22828340,1
22828343,1
22828344,2
22828348,4
22828349,1
22828350,3
22828352,7
22828353,7
22828354,4
22828355,3
22828356,6
22828357,3
22828358,3
22828359,4
22828360,11
22828363,4
22828364,11
22828365,1
22828370,8
22828375,10
22828376,1
22828377,8
22828378,1
22828380,8
22828381,7
22828383,4
22828392,4
22828393,6
22828394,8
22828395,1
22828396,1
